"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-01-13T11:11:33Z"
"Version","20250113111133"
"OfferCode","VMwareCloudOnAWS"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Description","Location","Location Type","usageType","operation","BrioProductId","ChargeId","Instance","IsCommitCPSKU","ProductGroupId","ProductSubGroup","Region Code","serviceName","VMWareProductId","VMwareRegion"
"8NBXGRZ5XRKUSAAU","JRTCKXETXF","8NBXGRZ5XRKUSAAU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMU1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMU1","US East (N. Virginia)","AWS Region","USE1-EQMU1-DataXfer-In","VMC-CreatePrivateVlan","A232AC90D50F4112","VOD-OB-XYM",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"8TUU4WUSEV5JRVCW","JRTCKXETXF","8TUU4WUSEV5JRVCW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to 165HS","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to 165HS","US East (N. Virginia)","AWS Region","USE1-165HS-DataXfer-In","VMC-CreatePrivateVlan","93B28CE3CCB944F8","VOD-OB-XZN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"93FWESRKQVKUVU2W","JRTCKXETXF","93FWESRKQVKUVU2W.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to EU (Germany)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to EU (Germany)","US East (N. Virginia)","AWS Region","USE1-EUC1-AWS-Out-Bytes","VMC-DataTransfer","A6EB6D52713F47F6","VOD-BW-DH",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"97QBVT6QUPDEX3DP","JRTCKXETXF","97QBVT6QUPDEX3DP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSe2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSe2","US East (N. Virginia)","AWS Region","USE1-EqSe2-DataXfer-In","VMC-CreatePrivateVlan","194290B0EB754AA8","VOD-OB-XYO",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"99HEKCPZFPBDBYPR","JRTCKXETXF","99HEKCPZFPBDBYPR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to US West (Oregon)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to US West (Oregon)","US East (N. Virginia)","AWS Region","USE1-USW2-AWS-Out-Bytes","VMC-DataTransfer","26BE63B1A9C0474F","VOD-BW-DP",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9FPT2ZRTPU25JHZR","JRTCKXETXF","9FPT2ZRTPU25JHZR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to Canada (Central)","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to Canada (Central)","US East (N. Virginia)","AWS Region","USE1-CAN1-AWS-Out-Bytes","VMC-DataTransfer","819EA4E5AFA143E5","VOD-BW-DG",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9QPWZXBRCYJAH86H","JRTCKXETXF","9QPWZXBRCYJAH86H.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ETIFJ","2024-12-01","0","Inf","GB","0.1100000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ETIFJ","US East (N. Virginia)","AWS Region","USE1-ETIFJ-DataXfer-In","VMC-CreatePrivateVlan","A791A4713648454C","VOD-OB-XZF",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9SNDEY4YF2WZ3NNN","JRTCKXETXF","9SNDEY4YF2WZ3NNN.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Middle East (Bahrain) - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Middle East (Bahrain) - 1 GB","US East (N. Virginia)","AWS Region","USE1-MES1-AWS-Out-Bytes","VMC-DataTransfer","370FCA3B64A74641",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
"9T5QP2RNSATRBMBV","JRTCKXETXF","9T5QP2RNSATRBMBV.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSG2","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSG2","US East (N. Virginia)","AWS Region","USE1-EqSG2-DataXfer-In","VMC-CreatePrivateVlan","A09D4B86377D472E","VOD-OB-XYT",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9UJJVQCAQDNARGP6","JRTCKXETXF","9UJJVQCAQDNARGP6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqOS1","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqOS1","US East (N. Virginia)","AWS Region","USE1-EqOS1-DataXfer-In","VMC-CreatePrivateVlan","1398347883AD4A49","VOD-OB-XXA",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9V2PJFXP3Y3ZE4VT","JRTCKXETXF","9V2PJFXP3Y3ZE4VT.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqDA2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqDA2","US East (N. Virginia)","AWS Region","USE1-EqDA2-DataXfer-In","VMC-CreatePrivateVlan","6FBEC4837F7E4820","VOD-OB-XXI",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9ZDBJ3WDRQ54G364","JRTCKXETXF","9ZDBJ3WDRQ54G364.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to TLXA1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to TLXA1","US East (N. Virginia)","AWS Region","USE1-TLXA1-DataXfer-In:dc1","VMC-CreatePrivateVlan","19103A21DDFA4B81","VOD-OB-YYS",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"9ZYJ2GB66B8BCXYS","JRTCKXETXF","9ZYJ2GB66B8BCXYS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TECT1","2024-12-01","0","Inf","GB","0.1100000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TECT1","US East (N. Virginia)","AWS Region","USE1-TECT1-DataXfer-In","VMC-CreatePrivateVlan","F71BDD27D55D43BE","VOD-OB-XXF",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"ACVU55H49E2HFZHB","JRTCKXETXF","ACVU55H49E2HFZHB.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to PNP51","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to PNP51","US East (N. Virginia)","AWS Region","USE1-PNP51-DataXfer-In","VMC-CreatePrivateVlan","2332D5AACB9C4729","VOD-OB-XXG",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"AJHKF9CJSBD92FR3","JRTCKXETXF","AJHKF9CJSBD92FR3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to COLV2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to COLV2","US East (N. Virginia)","AWS Region","USE1-COLV2-DataXfer-In","VMC-CreatePrivateVlan","2416CECD4BC049D3","VOD-OB-XWZ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"AQD55WTCG7BPWBX3","JRTCKXETXF","AQD55WTCG7BPWBX3.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSVA1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSVA1","US East (N. Virginia)","AWS Region","USE1-CSVA1-DataXfer-In","VMC-CreatePrivateVlan","2F04D35112E8432C","VOD-OB-XYN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"AW94KT9XRWCYV3WW","JRTCKXETXF","AW94KT9XRWCYV3WW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CFT52","2024-12-01","0","Inf","GB","0.0491000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CFT52","US East (N. Virginia)","AWS Region","USE1-CFT52-DataXfer-In","VMC-CreatePrivateVlan","6267EC439ACF4277","VOD-OB-XYB",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"AWQB2BK2FWBHNHEC","JRTCKXETXF","AWQB2BK2FWBHNHEC.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EirCL","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EirCL","US East (N. Virginia)","AWS Region","USE1-EirCL-DataXfer-In","VMC-CreatePrivateVlan","643C01931C2649EA","VOD-OB-XZI",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"AYX749QNPMYTCEQ4","JRTCKXETXF","AYX749QNPMYTCEQ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMA3","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMA3","US East (N. Virginia)","AWS Region","USE1-EQMA3-DataXfer-In","VMC-CreatePrivateVlan","C60C20C499A849CF","VOD-OB-XZP",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"B5GXQ7J9PER6NC9D","JRTCKXETXF","B5GXQ7J9PER6NC9D.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NPKC1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to NPKC1","US East (N. Virginia)","AWS Region","USE1-NPKC1-DataXfer-In","VMC-CreatePrivateVlan","1E5AD98BF76C4822","VOD-OB-XXT",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"BHP68WARD9DG7R2F","JRTCKXETXF","BHP68WARD9DG7R2F.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS: Advanced - US East (N. Virginia) - Core Service - Per m7i.metal-24xl","2024-12-01","0","Inf","Host-hour","7.9291200000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS: Advanced - US East (N. Virginia) - Core Service - Per m7i.metal-24xl","US East (N. Virginia)","AWS Region","USE1-CoreService:m7i.metal-24xl","VMC-RunHost","D1FAF6ED28A34496",,"m7i.metal-24xl","false",,"CoreService","us-east-1","VMware Cloud on AWS","VMC_AWS_R5_CP","A2"
"BYR4B6YT8HC9U488","JRTCKXETXF","BYR4B6YT8HC9U488.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to DGPU1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to DGPU1","US East (N. Virginia)","AWS Region","USE1-DGPU1-DataXfer-In","VMC-CreatePrivateVlan","EDE0CE2D27134948","VOD-OB-XXN",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"CNECCBRFF3AFY79Y","JRTCKXETXF","CNECCBRFF3AFY79Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSV5","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqSV5","US East (N. Virginia)","AWS Region","USE1-EqSV5-DataXfer-In","VMC-CreatePrivateVlan","3FA9EA68958D4D95","VOD-OB-XXM",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"CP7DC5HX6SRD6XXW","JRTCKXETXF","CP7DC5HX6SRD6XXW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqFA5","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqFA5","US East (N. Virginia)","AWS Region","USE1-EqFA5-DataXfer-In","VMC-CreatePrivateVlan","98E139C465EB4DD8","VOD-OB-XYQ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"CXHCRMSTR44E77GR","JRTCKXETXF","CXHCRMSTR44E77GR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ECPO1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to ECPO1","US East (N. Virginia)","AWS Region","USE1-ECPO1-DataXfer-In","VMC-CreatePrivateVlan","9D8B7D70496F4F01","VOD-OB-XWY",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"DMMNGDH2NMPKY33V","JRTCKXETXF","DMMNGDH2NMPKY33V.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqDC2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EqDC2","US East (N. Virginia)","AWS Region","USE1-EqDC2-DataXfer-In","VMC-CreatePrivateVlan","93EE43F66F7C4BC9","VOD-OB-XZU",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"EK3NVPW5369H68DV","JRTCKXETXF","EK3NVPW5369H68DV.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to COL67","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to COL67","US East (N. Virginia)","AWS Region","USE1-COL67-DataXfer-In","VMC-CreatePrivateVlan","2ACDF138B6EF41F1","VOD-OB-XZY",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"F63SHRA96U8F4JYS","JRTCKXETXF","F63SHRA96U8F4JYS.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - Core Service - Per i3 Host","2024-12-01","0","Inf","Host-hour","7.1128510000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - Core Service - Per i3 Host","US East (N. Virginia)","AWS Region","USE1-CoreService:i3","VMC-RunHost","98E1E8594C5C4BE3","VOD-HS",,"false","VMWARE-VMC-AWS","CoreService","us-east-1","VMware Cloud on AWS","VMC_AWS_I3_CP","A2"
"F8V89HSEV2WCBYHR","JRTCKXETXF","F8V89HSEV2WCBYHR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for Peering attachments","2024-12-01","0","Inf","Attachment-hour","0.0500000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS Managed Transit Gateway for Peering attachments","US East (N. Virginia)","AWS Region","USE1-TransitGateway-Attachment","TransitGatewayVPN","B7F69749E2454BBE","VOD-TGW-AD",,"N/A","VMWARE-VMC-AWS","TransitGateway","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"FJJZ97U8G3TDJPRM","JRTCKXETXF","FJJZ97U8G3TDJPRM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TLXA1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to TLXA1","US East (N. Virginia)","AWS Region","USE1-TLXA1-DataXfer-In","VMC-CreatePrivateVlan","A0DE75AE147B41AE","VOD-OB-XYS",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"G44TBA4X98ZHUD8F","JRTCKXETXF","G44TBA4X98ZHUD8F.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to EqDC2","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to EqDC2","US East (N. Virginia)","AWS Region","USE1-EqDC2-DataXfer-In:dc1","VMC-CreatePrivateVlan","EF8DFFCEB85C4B40","VOD-OB-YZU",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"G4Y7DEEF3ZC7NXJ9","JRTCKXETXF","G4Y7DEEF3ZC7NXJ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to EQMI1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Private Cloud data transfer to EQMI1","US East (N. Virginia)","AWS Region","USE1-EQMI1-DataXfer-In:dc1","VMC-CreatePrivateVlan","3FE50884BAAA4033","VOD-OB-YZE",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"GBXNR94PDZDN2CAC","JRTCKXETXF","GBXNR94PDZDN2CAC.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - Elastic IP address remap US East (N. Virginia) - 1 IP address","2024-12-01","0","Inf","Count","0.1000000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - Elastic IP address remap US East (N. Virginia) - 1 IP address","US East (N. Virginia)","AWS Region","USE1-ElasticIP:Remap","VMC-AssociateAddressVPC","0A0870EF53824757","VOD-IP-A4",,"N/A","VMWARE-VMC-AWS","ElasticIP","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"GMPZAWQB9PMFQC4B","JRTCKXETXF","GMPZAWQB9PMFQC4B.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSOW","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CSOW","US East (N. Virginia)","AWS Region","USE1-CSOW-DataXfer-In","VMC-CreatePrivateVlan","7F2FEE48D40444B2","VOD-OB-XXH",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"GP7RZFTXP8VRKEAA","JRTCKXETXF","GP7RZFTXP8VRKEAA.JRTCKXETXF.6YS6EN2CT7","OnDemand","VMware Cloud on AWS - US East (N. Virginia) data transfer to Asia Pacific (Melbourne) - 1 GB","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","VMware Cloud on AWS - US East (N. Virginia) data transfer to Asia Pacific (Melbourne) - 1 GB","US East (N. Virginia)","AWS Region","USE1-APS6-AWS-Out-Bytes","VMC-DataTransfer","CBA9896BB0684D2C",,,"N/A",,,"us-east-1","VMware Cloud on AWS",,
"GPPZND54SXHKBRPP","JRTCKXETXF","GPPZND54SXHKBRPP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CEC50","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to CEC50","US East (N. Virginia)","AWS Region","USE1-CEC50-DataXfer-In","VMC-CreatePrivateVlan","A09A2022949F43A6","VOD-OB-XZB",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"HAFB6YWY6TBABAPF","JRTCKXETXF","HAFB6YWY6TBABAPF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to QTS52","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to QTS52","US East (N. Virginia)","AWS Region","USE1-QTS52-DataXfer-In","VMC-CreatePrivateVlan","EF44614E54474657","VOD-OB-XXQ",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"HQCB9S92E36JE8JF","JRTCKXETXF","HQCB9S92E36JE8JF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMI1","2024-12-01","0","Inf","GB","0.0200000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Direct Connect Public Cloud data transfer to EQMI1","US East (N. Virginia)","AWS Region","USE1-EQMI1-DataXfer-In","VMC-CreatePrivateVlan","6F44AE6D29D14A95","VOD-OB-XZE",,"N/A","VMWARE-VMC-AWS","Direct Connect","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"J4US2636425GACN6","JRTCKXETXF","J4US2636425GACN6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - Elastic IP address not attached to a running instance","2024-12-01","0","Inf","Hrs","0.0050000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - Elastic IP address not attached to a running instance","US East (N. Virginia)","AWS Region","USE1-ElasticIP:IdleAddress","VMC-AssociateAddressVPC","142C8ED6A4DB4516","VOD-IP-A1",,"N/A","VMWARE-VMC-AWS","ElasticIP","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
"J67Y8N4T8TR4DDKW","JRTCKXETXF","J67Y8N4T8TR4DDKW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Previous Months Usage of VMware Cloud on AWS - data transfer to CloudFront","2024-12-01","0","Inf","GB","0.0000000000","USD","VMwareCloudOnAWS","VMwareCloudOnAWS","Previous Months Usage of VMware Cloud on AWS - data transfer to CloudFront","US East (N. Virginia)","AWS Region","USE1-CloudFront-Out-Bytes","VMC-DataTransfer","9D30A9097353468C","VOD-BW-B9",,"N/A","VMWARE-VMC-AWS","Data Transfer","us-east-1","VMware Cloud on AWS","VMC_AWS_REG","A2"
