SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,RelatedTo,Product Family,serviceCode,Location,Location Type,Group,Group Description,usageType,operation,Region Code,serviceName
D2442XTM4G9ABTHW,JRTCKXETXF,D2442XTM4G9ABTHW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 10000 KMS RSA 2048 requests in US East (N. Virgina),2025-03-01,0,Inf,Requests,0.0000030000,USD,,,awskms,US East (N. Virginia),AWS Region,aws-kms-Requests-Asymmetric-RSA_2048,AWS KMS Asymmetric Requests RSA_2048,us-east-1-KMS-Requests-Asymmetric-RSA_2048,,us-east-1,AWS Key Management Service
K6RTGXAZD26D3JJQ,JRTCKXETXF,K6RTGXAZD26D3JJQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$12 per 10000 RSA Generate Data Key Pair Requests in US East (N. Virginia),2025-03-01,0,Inf,Requests,0.0012000000,USD,,,awskms,US East (N. Virginia),AWS Region,awskms-Requests-GenerateDatakeyPair-RSA,AWS KMS API Requests GenerateDatakeyPair RSA,us-east-1-KMS-Requests-GenerateDatakeyPair-RSA,,us-east-1,AWS Key Management Service
MFEBZPX8NHM5FY7Z,JRTCKXETXF,MFEBZPX8NHM5FY7Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 10000 KMS requests in US East (N. Virginia),2025-03-01,0,Inf,Requests,0.0000030000,USD,VTFSAGP364M6QE4A,API Request,awskms,US East (N. Virginia),AWS Region,awskms-APIRequest-All,All AWS KMS API requests,us-east-1-KMS-Requests,,us-east-1,AWS Key Management Service
MS4387UGYYR785BJ,JRTCKXETXF,MS4387UGYYR785BJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.15 per 10000 KMS Asymmetric Requests excluding RSA 2048 in US East (N. Virginia),2025-03-01,0,Inf,Requests,0.0000150000,USD,,,awskms,US East (N. Virginia),AWS Region,awskms-Requests-Asymmetric,AWS KMS Asymmetric Requests except RSA_2048API,us-east-1-KMS-Requests-Asymmetric,,us-east-1,AWS Key Management Service
NNYDKMC6UDJC5BNA,JRTCKXETXF,NNYDKMC6UDJC5BNA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1 per 10000 ECC Generate Data Key Pair Requests in US East (N. Virginia),2025-03-01,0,Inf,Requests,0.0000100000,USD,,,awskms,US East (N. Virginia),AWS Region,awskms-Requests-GenerateDatakeyPair-ECC,AWS KMS API Requests GenerateDatakeyPair ECC,us-east-1-KMS-Requests-GenerateDatakeyPair-ECC,,us-east-1,AWS Key Management Service
U553K98XGDXCYHWS,JRTCKXETXF,U553K98XGDXCYHWS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1 per customer managed KMS key version in US East (N. Virginia),2025-03-01,0,Inf,Keys,1.0000000000,USD,,Encryption Key,awskms,US East (N. Virginia),AWS Region,,,us-east-1-KMS-Keys,,us-east-1,AWS Key Management Service
VTFSAGP364M6QE4A,A429C66SYZ,VTFSAGP364M6QE4A.A429C66SYZ.7K6Z2V4Y4Q,OnDemand,$0.00 per request - Monthly Global Free Tier for KMS requests,2025-03-01,0,20000,Requests,0.0000000000,USD,,Bundle,awskms,,,awskms-Requests,Monthly free usage of KMS API Requests,Global-KMS-Requests,,,AWS Key Management Service
