SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Alpha-3CountryCode,Capacity,Connection Type,Continent,Country,Direct Connect Location,From Region Code,GeoRegionCode,Port Speed,Region Code,serviceName,To Region Code,Version,Virtual Interface Type
22XZUXA5RBHPNZRA,JRTCKXETXF,22XZUXA5RBHPNZRA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.33 per connected HC-1G port-hour (or partial hour) (US East (N. Virginia),Equinix NY5,Secaucus,NJ),2025-05-01,0,Inf,hours,0.3300000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-EQNY5-HCPortUsage:1G,CreateDirectConnectPort,USA,1G,Hosted,North America,United States,Equinix NY5,Secaucus,NJ,,NA1,HC-1G,us-east-1,AWS Direct Connect,,Current,
25ADCPFWWG2WU289,JRTCKXETXF,25ADCPFWWG2WU289.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Inbound,LG U+ Pyeong-Chon Mega Center,Seoul,KOR,AWS Direct Connect Location,US East (N. Virginia),AWS Region,USE1-LGU57-DataXfer-In:dc.3,,,,,,,,,NA1,,,AWS Direct Connect,us-east-1,Future,Private
26XSRQ2X4EQWH7PF,JRTCKXETXF,26XSRQ2X4EQWH7PF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0200 per GB - AWS Direct Connect to AWS Private Cloud data transfer Outbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0200000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Digital Realty LHR20,London,AWS Direct Connect Location,USE1-TCSH-DataXfer-Out:dc.3,,,,,,,,us-east-1,NA1,,,AWS Direct Connect,,Current,Private
27PF9G99CTVDRBAX,JRTCKXETXF,27PF9G99CTVDRBAX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,Data Transfer,AWSDirectConnect,,,IntraRegion Inbound,Netrality Data Centers,Philadelphia,PA,AWS Direct Connect Location,US East (N. Virginia),AWS Region,USE1-LGT50-DataXfer-In:dc.3,,,,,,,,,NA1,,,AWS Direct Connect,us-east-1,Current,Private
286N2FE6AJQ38AJR,JRTCKXETXF,286N2FE6AJQ38AJR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0600 per GB - AWS Direct Connect to AWS Private Cloud data transfer Outbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0600000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Outbound,US East (N. Virginia),AWS Region,NEXTDC C1,Canberra,AUS,AWS Direct Connect Location,USE1-NDCC1-DataXfer-Out:dc.3,,,,,,,,us-east-1,NA1,,,AWS Direct Connect,,Future,Private
29RMKJ8KBX7GV5DW,JRTCKXETXF,29RMKJ8KBX7GV5DW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.25 per connected 10G port-hour (or partial hour) (US East (N. Virginia) in 165 Halsey Street,2025-05-01,0,Inf,hours,2.2500000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-165HS-PortUsage:10G,CreateDirectConnectPort,USA,10G,Dedicated,North America,United States,165 Halsey Street,Newark,NJ,,NA1,10G,us-east-1,AWS Direct Connect,,Current,
29T9EG4SA3NH6CEY,JRTCKXETXF,29T9EG4SA3NH6CEY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$22.50 per connected 100G port-hour (or partial hour) (US East (N. Virginia),Equinix NY5,Secaucus,NJ),2025-05-01,0,Inf,hours,22.5000000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-EQNY5-PortUsage:100G,CreateDirectConnectPort,USA,100G,Dedicated,North America,United States,Equinix NY5,Secaucus,NJ,,NA1,100G,us-east-1,AWS Direct Connect,,Current,
2APY6F6TE7Y66TN2,JRTCKXETXF,2APY6F6TE7Y66TN2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - AWS Direct Connect to AWS Public Cloud data transfer Outbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0200000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Digital Realty ZUR1,Zurich,AWS Direct Connect Location,USE1-ITXZ1-DataXfer-Out,,,,,,,,us-east-1,NA1,,,AWS Direct Connect,,Current,Public
2AWAUAFKEXDBJYJ7,JRTCKXETXF,2AWAUAFKEXDBJYJ7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0 per GB - AWS Direct Connect to AWS Public Cloud data transfer Inbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Inbound,Eircom Clonshaugh,AWS Direct Connect Location,US East (N. Virginia),AWS Region,USE1-EirCL-DataXfer-In,,,,,,,,,,,,AWS Direct Connect,us-east-1,Current,Public
2BUUQXTKFQEE62QE,JRTCKXETXF,2BUUQXTKFQEE62QE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Inbound,PhoenixNAP,Phoenix,AZ,AWS Direct Connect Location,US East (N. Virginia),AWS Region,USE1-PNP51-DataXfer-In:dc.3,,,,,,,,,NA1,,,AWS Direct Connect,us-east-1,Future,Private
2F5ADS553ZB8NSJK,JRTCKXETXF,2F5ADS553ZB8NSJK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$22.50 per connected 100G port-hour (or partial hour) (US East (N. Virginia),Equinix DC1 - DC6 & DC10 - DC11),2025-05-01,0,Inf,Hours,22.5000000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-EqDC2-PortUsage:100G,CreateDirectConnectPort,USA,100G,Dedicated,North America,United States,Equinix DC1 - DC6 & DC10 - DC11,,NA1,100G,us-east-1,AWS Direct Connect,,Current,
2FCFRETYRPQP7MYC,JRTCKXETXF,2FCFRETYRPQP7MYC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.33 per connected HC-1G port-hour (or partial hour) (US East (N. Virginia),Equinix DA2,Dallas,TX),2025-05-01,0,Inf,hours,0.3300000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-EqDA2-HCPortUsage:1G,CreateDirectConnectPort,USA,1G,Hosted,North America,United States,Equinix DA2,Dallas,TX,,NA1,HC-1G,us-east-1,AWS Direct Connect,,Current,
2H25UTD676QYB2AF,JRTCKXETXF,2H25UTD676QYB2AF.JRTCKXETXF.6YS6EN2CT7,OnDemand,0.5 per connected SiteLink vif-hour (or partial hour) Digital Realty IAD38,Ashburn,VA,2025-05-01,0,Inf,hours,0.5000000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-TLLPJ-SiteLinkVifHour,,,,,,,Digital Realty IAD38,Ashburn,VA,,,,us-east-1,AWS Direct Connect,,,
2H48M8E482H6SKQK,JRTCKXETXF,2H48M8E482H6SKQK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0000 per GB - AWS Direct Connect to AWS Private Cloud data transfer Inbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Inbound,Tivit,AWS Direct Connect Location,US East (N. Virginia),AWS Region,USE1-TIVIT-DataXfer-In:dc.3,,,,,,,,,NA1,,,AWS Direct Connect,us-east-1,Future,Private
2H8EHV5D9YWKJGK9,JRTCKXETXF,2H8EHV5D9YWKJGK9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.12 per connected HC-300M port-hour (or partial hour) (US East (N. Virginia),Equinix NY5,Secaucus,NJ),2025-05-01,0,Inf,hours,0.1200000000,USD,Direct Connect,AWSDirectConnect,US East (N. Virginia),AWS Region,,,,,,USE1-EQNY5-HCPortUsage:300M,CreateDirectConnectPort,USA,300M,Hosted,North America,United States,Equinix NY5,Secaucus,NJ,,NA1,HC-300M,us-east-1,AWS Direct Connect,,Current,
2JQRHSC57KDNU9AU,JRTCKXETXF,2JQRHSC57KDNU9AU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1107 per GB - AWS Direct Connect to AWS Private Cloud data transfer Outbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.1107000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Cirion BNARAGMS,Buenos Aires,AWS Direct Connect Location,USE1-CiBNA-DataXfer-Out:dc.3,,,,,,,,us-east-1,,,,AWS Direct Connect,,Current,Private
2NP3KHN6ZAVNECCM,JRTCKXETXF,2NP3KHN6ZAVNECCM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - AWS Direct Connect to AWS Public Cloud data transfer Outbound per GB US East (N. Virginia),2025-05-01,0,Inf,GB,0.0200000000,USD,Data Transfer,AWSDirectConnect,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Equinix Itconic MD2,Madrid,ESP,AWS Direct Connect Location,USE1-ITCM2-DataXfer-Out,,,,,,,,us-east-1,,,,AWS Direct Connect,,Current,Public
