SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,Event Type,Indexing Source,Region Code,serviceName
4W3G6ANFJKV43Y6J,JRTCKXETXF,4W3G6ANFJKV43Y6J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.00 per Count for TunnelsOpened in US East (N. Virginia),2025-02-01,0,Inf,Count,1.0000000000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-TunnelsOpened,,Operation,,us-east-1,AWS IoT Device Management
BSVKNHYSWHSUZFHJ,JRTCKXETXF,BSVKNHYSWHSUZFHJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.5 per 1,000,000 executions,2025-02-01,0,Inf,Executions,0.0000065000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-CommandExecution-FW,,Operation-FW,,us-east-1,AWS IoT Device Management
BXJN4NQBPS2NRH73,JRTCKXETXF,BXJN4NQBPS2NRH73.JRTCKXETXF.6YS6EN2CT7,OnDemand,$6.5 per 1,000,000 executions,2025-02-01,0,Inf,Executions,0.0000065000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-CommandExecution,,Operation,,us-east-1,AWS IoT Device Management
D6N2EB5SAWW6GRJ9,JRTCKXETXF,D6N2EB5SAWW6GRJ9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.25 per 1 million index updates of 1KB size,2025-02-01,0,Inf,Index Updates,0.0000022500,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-IndexedData,,Operation,Any,us-east-1,AWS IoT Device Management
FNSHCPVNND2U3PS2,JRTCKXETXF,FNSHCPVNND2U3PS2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.10 per 1,000 things registered,2025-02-01,0,Inf,Things Registered,0.0001000000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-ThingRegistration,,Operation,,us-east-1,AWS IoT Device Management
RNGC4FX8SZJ3ZVRR,JRTCKXETXF,RNGC4FX8SZJ3ZVRR.JRTCKXETXF.925HBHWMHV,OnDemand,$0.003 per remote action - first 250,000 remote actions / month,2025-02-01,0,250000,Remote Actions,0.0030000000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-JobExecutions,,Operation,,us-east-1,AWS IoT Device Management
RNGC4FX8SZJ3ZVRR,JRTCKXETXF,RNGC4FX8SZJ3ZVRR.JRTCKXETXF.EJNSYSGUMQ,OnDemand,$0.0015 per remote action - over 250,000 remote actions / month,2025-02-01,250000,Inf,Remote Actions,0.0015000000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-JobExecutions,,Operation,,us-east-1,AWS IoT Device Management
RUZHY3EB65CJWQMR,JRTCKXETXF,RUZHY3EB65CJWQMR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.05 per 10,000 queries,2025-02-01,0,Inf,Queries,0.0000050000,USD,IoTDeviceManagement,IoTDeviceManagement,US East (N. Virginia),AWS Region,USE1-Queries,,Queries,Any,us-east-1,AWS IoT Device Management
