SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,RelatedTo,Product Family,serviceCode,Location,Location Type,vCPU,Memory,Storage,Operating System,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Bundle,Bundle Description,Bundle Group,From Region Code,License,Pricing Unit,Region Code,Resource Type,rootVolume,Running Mode,serviceName,Software Included,To Region Code,userVolume
225TA8XRUB5NYXW4,JRTCKXETXF,225TA8XRUB5NYXW4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$5.80 per Month for WSC PowerPro-0,2025-05-01,0,Inf,Month,5.8000000000,USD,,WorkSpaces Core,AmazonWorkSpaces,US East (N. Virginia),AWS Region,8,32 GB,Root:80 GB,User:10 GB,Any,User,Billed by the month,,,,,,USE1-WH-HWB6-0-Manual-User,,PowerPro-0,PowerPro (8 vCPU,32GB RAM),PowerPro,,Bring Your Own License,Month,us-east-1,Hardware,80 GB,AutoStop,Amazon WorkSpaces,None,,10 GB
23APPKCRG528CM8B,JRTCKXETXF,23APPKCRG528CM8B.JRTCKXETXF.6YS6EN2CT7,OnDemand,$48.51 per Month for Windows,Visual Studio 2022 Pro licensed,Root:175 GB,User:100 GB in US East (N. Virginia),2025-05-01,0,Inf,Month,48.5100000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,32,128 GB,Root:175 GB,User:100 GB,Windows,User,Billed by the month,,,,,,USE1-AW-SW-VS-Pro-22-GP-8xlarge-LI,,GeneralPurpose.8xlarge Plus,,,,Included,,us-east-1,Software,,AlwaysOn,Amazon WorkSpaces,Visual Studio 2022 Pro,,
23GEF3NSTB88BT5W,JRTCKXETXF,23GEF3NSTB88BT5W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$955/month-Monthly-BYOL-GraphicsPro.g4dn-16vCPU,64GB Memory,16GB Video Memory,100GB Root,100GB User,2025-05-01,0,Inf,Month,955.0000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,16,64 GB,Root:100 GB,User:100 GB,Windows,User,Billed by the month,,,,,,USE1-AW-HWB-GFXPRO-G4DN,,GraphicsPro.g4dn,GraphicsPro.g4dn (16 vCPU,64GB RAM,1 GPU,16GB Video Memory),GraphicsPro.g4dn,,Bring Your Own License,,us-east-1,Hardware,100 GB,AlwaysOn,Amazon WorkSpaces,Basic utilities,,100 GB
23P57MK6XKWJZSBR,JRTCKXETXF,23P57MK6XKWJZSBR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$436.00 per Month for WSC GeneralPurpose.8xlarge in US East (N. Virginia),2025-05-01,0,Inf,Month,436.0000000000,USD,,WorkSpaces Core,AmazonWorkSpaces,US East (N. Virginia),AWS Region,32,128 GB,Root:175 GB,User:100 GB,Windows,User,Billed by the month,,,,,,USE1-WH-HWB-GP-8xlarge,,GeneralPurpose.8xlarge,General Purpose (32 vCPU,128GB RAM),General Purpose,,Bring Your Own License,,us-east-1,Hardware,175 GB,AlwaysOn,Amazon WorkSpaces,Basic utilities,,100 GB
2638S5FRTPRJ5VVA,JRTCKXETXF,2638S5FRTPRJ5VVA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.75 per month per USE1 Region Performance Plus WorkSpace (Software) - Office 2019 Pro Plus,2025-05-01,0,Inf,Month,14.7500000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,2,8 GB,Root:80 GB,User:100 GB,Windows Server 2019,User,Billed by the month,,,,,,USE1-AW-SW19-301,,Performance Plus,Performance (2 vCPU,8GB RAM),Performance,,Included,,us-east-1,Software,,AlwaysOn,Amazon WorkSpaces,Basic utilities plus 64bit Office 2019 Pro Plus,,
29VKTCRC53VH7VB8,JRTCKXETXF,29VKTCRC53VH7VB8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$42/Month-Performance-0-Rocky Linux-2vCPU,8 GB Memory - Root:80 GB,User:10 GB,2025-05-01,0,Inf,Month,42.0000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,2,8 GB,Root:80 GB,User:10 GB,Rocky Linux,User,Billed by the month,,,,,,USE1-AW-HWRL-3-0,,Performance-0,Performance (2 vCPU,8GB RAM),Performance,,Included,,us-east-1,Hardware,80 GB,AlwaysOn,Amazon WorkSpaces,Basic utilities,,10 GB
2BJYUFMMQDDMAWNC,JRTCKXETXF,2BJYUFMMQDDMAWNC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.65/Hour-Power-Rocky Linux-4vCPU,16 GB Memory,2025-05-01,0,Inf,Hour,0.6500000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,4,16 GB,Root:175 GB,User:100 GB,Rocky Linux,Usage,Billed by the hour,,,,,,USE1-AW-HWRL-8-AutoStop-Usage,,Power,Power (4 vCPU,16GB RAM),Power,,Included,,us-east-1,Hardware,175 GB,AutoStop,Amazon WorkSpaces,Basic utilities,,100 GB
2BWEK65PQW23EVEE,JRTCKXETXF,2BWEK65PQW23EVEE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$48.51 per month License Included Value  WorkSpace (Software) - Visual Studio 2022 Pro,2025-05-01,0,Inf,Month,48.5100000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,1,2 GB,Root:80 GB,User:10 GB,Windows,User,Billed by the month,,,,,,USE1-AW-SW-VS-Pro-22-Value-LI,,Value Plus,Value (1 vCPU,2GB RAM),Value,,Included,,us-east-1,Software,,AlwaysOn,Amazon WorkSpaces,Visual Studio 2022 Pro,,
2C6BB4D7X4H7PDX8,JRTCKXETXF,2C6BB4D7X4H7PDX8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$304.15 per month License Included GraphicsG4dn  WorkSpace (Software) - Visual Studio 2022 Ent,2025-05-01,0,Inf,Month,304.1500000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,4,16 GB,Root:100 GB,User:100 GB,Windows,User,Billed by the month,,,,,,USE1-AW-SW-VS-Ent-22-Graphics-g4dn-LI,,graphics.g4dn plus,Graphics.g4dn (4 vCPU,16GB RAM,1 GPU,16GB Video Memory),Graphics.g4dn,,Included,,us-east-1,Software,,AlwaysOn,Amazon WorkSpaces,Visual Studio 2022 Ent,,
2D9FMQ6VQP4QG7NV,JRTCKXETXF,2D9FMQ6VQP4QG7NV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$28/Month-Value-2-Rocky Linux-1vCPU,2 GB Memory - Root:80 GB,User:100 GB,2025-05-01,0,Inf,Month,28.0000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,1,2 GB,Root:80 GB,User:100 GB,Rocky Linux,User,Billed by the month,,,,,,USE1-AW-HWRL-5-2,,Value-2,Value (1 vCPU,2GB RAM),Value,,Included,,us-east-1,Hardware,80 GB,AlwaysOn,Amazon WorkSpaces,Basic utilities,,100 GB
2DWFXQ5G9MFTT5J4,JRTCKXETXF,2DWFXQ5G9MFTT5J4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$130/Month-Monthly-Amazon Linux-PowerPro-8vCPU,32GB Memory,80GB Root,100GB User,2025-05-01,0,Inf,Month,130.0000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,8,32 GB,Root:80 GB,User:100 GB,Amazon Linux,User,Billed by the month,,,,,,USE1-AW-HWL-10-2,,PowerPro-2,PowerPro (8 vCPU,32GB RAM),PowerPro,,None,,us-east-1,Hardware,80 GB,AlwaysOn,Amazon WorkSpaces,Basic utilities,Evolution,Firefox,LibreOffice,,100 GB
2ENCVBHPZZQP522T,JRTCKXETXF,2ENCVBHPZZQP522T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$9/Hour-Hourly-BYOL-PowerPro-Standby-8vCPU,32GB Memory,80GB Root,100GB User,2025-05-01,0,Inf,Month,9.0000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,8,32 GB,Root:80 GB,User:100 GB,Windows,User,Billed by the month,,,,,,USE1-AW-HWB6-2-AutoStop-User-Standby,,PowerPro-2,PowerPro (8 vCPU,32GB RAM),PowerPro Standby,,Bring Your Own License,,us-east-1,Hardware,80 GB,AutoStop,Amazon WorkSpaces,Basic utilities,,100 GB
2HMVE893P9FHF2QA,JRTCKXETXF,2HMVE893P9FHF2QA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.1 per hour for  Standard Pool in AWS region US East (N. Virginia),2025-05-01,0,Inf,hour,0.1000000000,USD,,Enterprise Applications,AmazonWorkSpaces,US East (N. Virginia),AWS Region,2,4 GB,Root:200 GB,User:0 GB,Windows,Usage,Billed by the hour,,,,,,USE1-AW-HW-1-Pools-Usage,,Standard,,,,Included,,us-east-1,Hardware,200 GB,Pool,Amazon WorkSpaces,Basic utilities,,
